Лёша;5;Каифас;5;Юролипс;5;Кот;5;Кац;5;Прот;5;Андрюша;5;;;;;;;;;;;;
Александр;6;Путешественник;6;Лафелор;6;Хиди;1;Костя;6;Ганрю;6;;;;;;;;;;;;;;
Ай;2;Элифас;2;Хайро;2;Квич;2;;;;;;;;;;;;;;;;;;
Александр;6;Дамацео;6;Кот;6;Прот;6;Катя;6;Андрюша;6;;;;;;;;;;;;;;
Хайро;6;Ай;6;Франтик;6;Юролипс;6;;;;;;;;;;;;;;;;;;
Александр;6;Танкред;6;Лафелор;6;Костя;6;Таша;6;Катя;6;;;;;;;;;;;;;;
Трогиг;3;Кустодиан;3;ФРанкГод;3;Утка;3;Витя;3;;;;;;;;;;;;;;;;
Прот;3;Лёша;3;Квич;3;Кац;3;Андрюша;3;Каифас;3;;;;;;;;;;;;;;
Александр;5;Танкред;5;Лафелор;5;Костя;5;Таша;5;Катя;5;;;;;;;;;;;;;;
Прот;4;Каифас;4;Нулевой;4;Да;4;;;;;;;;;;;;;;;;;;
Ай;1;Элифас;1;Хайро;1;Квич;1;;;;;;;;;;;;;;;;;;
Эрго;6;Кот;6;Прот;6;Кац;6;;;;;;;;;;;;;;;;;;
Ай;3;АнчоусКат;3;Снотти;3;Элифас;3;;;;;;;;;;;;;;;;;;
Андрюша;5;Прот;5;Кац;5;Квич;5;;;;;;;;;;;;;;;;;;
Прот;2;Лёша;2;Квич;2;Кац;2;Андрюша;2;Каифас;2;;;;;;;;;;;;;;
Нулевой;4;Кот;4;Репка;4;Катя;4;Танкред;4;;;;;;;;;;;;;;;;
Квич;4;Ай;4;Хайро;4;Костя;4;СелеЗоки;4;Рол;4;;;;;;;;;;;;;;
Хайро;1;Ай;1;Франтик;1;Юролипс;1;;;;;;;;;;;;;;;;;;
Прот;5;Каифас;5;Квич;5;Чебурекс;5;Андрюша;5;;;;;;;;;;;;;;;;
Репка;5;Хуманов;5;Андрюша;5;Прот;5;Кот;5;Чебурекс;1;;;;;;;;;;;;;;
Репка;4;Хуманов;4;Андрюша;4;Прот;4;Кот;4;;;;;;;;;;;;;;;;
Прот;2;Лёша;2;Квич;2;Кац;2;Андрюша;2;Каифас;2;;;;;;;;;;;;;;
Прот;6;Репка;6;Кот;6;Кац;6;Андрюша;6;;;;;;;;;;;;;;;;
Ай;4;Снотти;4;Элифас;4;;;;;;;;;;;;;;;;;;;;
Салливан;4;Настя;4;Андрюша;0;;;;;;;;;;;;;;;;;;;;
Танкред;1;Хиди;1;Да;1;Ганрю;1;Чара;1;;;;;;;;;;;;;;;;
Александр;4;Эрго;4;Дамацео;4;Чебурекс;4;Странник;4;;;;;;;;;;;;;;;;
Квич;3;Ай;3;Хайро;3;Костя;3;СелеЗоки;3;Рол;3;;;;;;;;;;;;;;
Пудж;3;Рикс;3;Настя;3;ДугГир;3;Лёха;3;;;;;;;;;;;;;;;;
Прот;6;Каифас;6;Квич;6;Чебурекс;6;Андрюша;6;;;;;;;;;;;;;;;;
Пудж;2;Рикс;2;Настя;2;Лёха;2;;;;;;;;;;;;;;;;;;
Рикс;4;Ай;4;Эрго;4;Армагеддон;4;Хуманов;4;;;;;;;;;;;;;;;;
Хайро;4;Андрюша;4;Пудж;4;Шируме;4;Квич;4;Кот;4;;;;;;;;;;;;;;
Андрюша;4;Ай;4;Квич;4;Рикс;4;;;;;;;;;;;;;;;;;;
Прот;7;Франтик;7;Хиди;7;Кот;7;Кустодиан;7;;;;;;;;;;;;;;;;
Андрюша;2;Лафелор;2;Репка;2;Странник;2;;;;;;;;;;;;;;;;;;
Ай;3;АнчоусКат;1;Снотти;3;Элифас;3;;;;;;;;;;;;;;;;;;
Александр;1;Эрго;1;Дамацео;1;Чебурекс;1;Странник;1;;;;;;;;;;;;;;;;
Репка;8;Лафелор;8;Андрюша;8;Настя;8;Франтик;8;Вергис;8;;;;;;;;;;;;;;
Репка;0;Лафелор;0;Андрюша;0;Настя;0;Франтик;0;Вергис;0;;;;;;;;;;;;;;
Прот;7;Франтик;7;Кот;7;Кустодиан;7;Эрго;7;;;;;;;;;;;;;;;;
Прот;3;Лёша;3;Квич;3;Кац;3;Андрюша;3;Каифас;3;;;;;;;;;;;;;;
Квич;4;Ай;4;Хайро;4;Костя;4;СелеЗоки;4;;;;;;;;;;;;;;;;
Квич;1;Ай;1;Хайро;1;Костя;1;Рол;1;;;;;;;;;;;;;;;;
Хайро;4;Андрюша;4;Пудж;4;Шируме;4;Квич;4;Кот;4;;;;;;;;;;;;;;
Лафелор;6;Андрюша;6;Чебурекс;6;Дамацео;6;;;;;;;;;;;;;;;;;;
Прот;6;Франтик;6;Кот;6;Кустодиан;6;;;;;;;;;;;;;;;;;;
Александр;4;Кот;4;Танкред;4;Лафелор;4;Катя;4;;;;;;;;;;;;;;;;
Прот;6;Антон;6;Андрюша;6;Квич;6;Странник;6;Каифас;6;;;;;;;;;;;;;;
Репка;0;Хуманов;0;Кот;0;Лафелор;0;Прот;0;Андрюша;0;;;;;;;;;;;;;;
Прот;3;Франтик;3;Кот;3;Кустодиан;3;;;;;;;;;;;;;;;;;;
Ай;1;Элифас;1;Репка;1;Дамацео;1;;;;;;;;;;;;;;;;;;
Хайро;3;Андрюша;3;Пудж;3;Шируме;3;Квич;3;;;;;;;;;;;;;;;;
Александр;3;Кот;3;Танкред;3;Лафелор;3;Катя;3;;;;;;;;;;;;;;;;
Салливан;6;Антон;6;Да;5;Эвилман;6;Виш;6;;;;;;;;;;;;;;;;
Прот;7;Антон;7;Андрюша;7;Квич;7;Странник;7;Каифас;7;;;;;;;;;;;;;;
Квич;2;Ай;2;Костя;2;Рол;2;;;;;;;;;;;;;;;;;;
Ай;3;Элифас;3;Репка;3;Дамацео;3;;;;;;;;;;;;;;;;;;
Александр;4;Кот;4;Танкред;4;Лафелор;4;Катя;4;;;;;;;;;;;;;;;;
Андрюша;4;Химо;4;Эвилман;4;Диртонк;4;ГранКаинпвнз;4;;;;;;;;;;;;;;;;
Рикс;4;Хиди;4;Андрюша;4;Квич;4;Странник;2;Костя;4;;;;;;;;;;;;;;
Салливан;3;Квич;3;Вергис;3;Да;3;Хиди;3;;;;;;;;;;;;;;;;
Прот;5;Антон;5;Андрюша;5;Квич;5;Странник;5;Каифас;5;;;;;;;;;;;;;;
Нулевой;1;Франтик;1;ГранКаинпвнз;1;Аркси;1;;;;;;;;;;;;;;;;;;
Пудж;4;Химо;4;ГранКаинпвнз;4;Андрюша;4;Че;4;Рикс;4;Прот;4;;;;;;;;;;;;
Лафелор;5;Репка;5;Гобля;5;Химо;5;;;;;;;;;;;;;;;;;;
Прот;8;Андрюша;8;Хиди;8;Персон;8;Странник;8;Кац;8;;;;;;;;;;;;;;
Прот;3;Антон;3;Андрюша;3;Квич;3;Странник;3;Каифас;3;;;;;;;;;;;;;;
Лафелор;4;Вергис;4;Гобля;4;Репка;4;Дамацео;4;;;;;;;;;;;;;;;;
Прот;7;Андрюша;7;Хиди;7;Персон;7;Странник;7;Кац;7;;;;;;;;;;;;;;
Репка;4;Франтик;4;Лафелор;4;Андрюша;4;Химо;4;;;;;;;;;;;;;;;;
Хайро;2;Андрюша;2;Пудж;2;Шируме;2;Квич;2;;;;;;;;;;;;;;;;
Репка;3;Франтик;3;Лафелор;3;Андрюша;3;Химо;3;;;;;;;;;;;;;;;;
Прот;4;Лёша;4;Андрюша;4;Квич;4;Кац;4;;;;;;;;;;;;;;;;
Андрюша;5;Хайро;5;Жофандул;5;Эвилман;5;Путешественник;5;;;;;;;;;;;;;;;;
Кац;3;АнчоусКат;3;Хиди;3;ОрИфЭлсе;3;Гобля;3;Вовапал;3;;;;;;;;;;;;;;
Прот;5;Лёша;5;Андрюша;5;Квич;5;Кац;5;Кот;5;;;;;;;;;;;;;;
Прот;0;Франтик;0;Кот;0;Кустодиан;0;Хиди;0;;;;;;;;;;;;;;;;
Андрюша;5;Кот;5;Репка;5;Квич;5;Салливан;5;;;;;;;;;;;;;;;;
Кац;2;Прот;2;Гобля;2;АнчоусКат;2;Вовапал;2;Андрюша;2;;;;;;;;;;;;;;
Лёша;7;НетПроблем;7;Кот;7;Франтик;7;Костя;7;;;;;;;;;;;;;;;;
Салливан;8;Кот;6;Аск;8;Лёша;8;Костя;6;;;;;;;;;;;;;;;;
Прот;3;Хиди;3;Федир;3;Артём;3;Додич;3;Настя;3;;;;;;;;;;;;;;
Салливан;4;НетПроблем;4;Андрюша;4;Чебурекс;4;Жофандул;3;;;;;;;;;;;;;;;;
Хайро;1;Андрюша;1;Пудж;1;Шируме;1;Квич;1;;;;;;;;;;;;;;;;
Ай;4;Франтик;4;Каифас;4;Лёша;4;Элифас;4;;;;;;;;;;;;;;;;
Салливан;4;Квич;4;Андрюша;4;Прот;4;Кот;3;;;;;;;;;;;;;;;;
Хайро;1;Андрюша;1;Пудж;1;Шируме;1;Квич;1;;;;;;;;;;;;;;;;
Ай;3;Франтик;3;Каифас;3;Лёша;3;Элифас;3;;;;;;;;;;;;;;;;
Прот;4;Хиди;4;Федир;4;Додич;4;Настя;4;;;;;;;;;;;;;;;;
Андрюша;1;Путешественник;1;;;;;;;;;;;;;;;;;;;;;;
Александр;3;Жофандул;3;Печинюха;3;Дамацео;3;Катя;3;;;;;;;;;;;;;;;;
Австралиум;4;Прот;4;Странник;4;Элай;4;Жофандул;4;Ганрю;2;;;;;;;;;;;;;;
Андрюша;4;Лёша;4;Хайро;4;Странник;4;;;;;;;;;;;;;;;;;;
Хайро;4;Лёша;4;Андрюша;4;Вергис;4;Редикулус;4;Эвилман;4;;;;;;;;;;;;;;
Прот;4;Додич;4;Федир;4;Настя;4;;;;;;;;;;;;;;;;;;
Салливан;3;Жофандул;3;Странник;3;;;;;;;;;;;;;;;;;;;;
Александр;3;Вергис;3;Сакура;3;Армагеддон;3;Хайро;3;Прот;3;;;;;;;;;;;;;;
Репка;6;Антон;6;Жофандул;6;УдПо2;6;Андрюша;6;;;;;;;;;;;;;;;;
Ай;4;Армагеддон;4;Печинюха;4;;;;;;;;;;;;;;;;;;;;
Салливан;9;Лёша;9;Редикулус;9;Хиди;9;;;;;;;;;;;;;;;;;;
Лёша;6;Прот;6;Хиди;6;Андрюша;6;Франтик;6;;;;;;;;;;;;;;;;
Александр;5;Вергис;5;Сакура;5;Армагеддон;5;Хайро;5;Прот;5;;;;;;;;;;;;;;
Ай;4;Лёша;4;Элай;4;Катя;4;;;;;;;;;;;;;;;;;;
Лёша;5;Репка;5;Андрюша;5;Эвилман;5;Жофандул;5;Странник;5;;;;;;;;;;;;;;
Андрюша;6;Салливан;6;Репка;6;Лафелор;6;Анитан;6;Раззи;6;;;;;;;;;;;;;;
Пудж;5;Жофандул;4;Армагеддон;5;Кац;5;Витя;4;Бейбарыс;4;Федир;5;Хиди;5;Сайрам;5;Редикулус;5;Настя;3;Лёха;4;;
Ай;3;Жофандул;3;Элай;3;Элифас;3;;;;;;;;;;;;;;;;;;
Ай;2;Жофандул;2;Элай;2;Элифас;2;;;;;;;;;;;;;;;;;;
Пудж;5;Жофандул;5;Армагеддон;5;Настя;5;Лёха;5;;;;;;;;;;;;;;;;
Пудж;4;Кац;4;Федир;4;Сайрам;4;Прот;3;;;;;;;;;;;;;;;;
Пудж;2;Витя;2;Бейбарыс;2;Хиди;2;Редикулус;2;;;;;;;;;;;;;;;;
Кац;5;Витя;4;Лёша;5;Хиди;5;Жофандул;5;Андрюша;4;;;;;;;;;;;;;;
Александр;7;Катя;7;Гробастас;7;Мопс;7;Эвилман;7;Путешественник;7;;;;;;;;;;;;;;
Александр;4;Жофандул;4;Печинюха;4;Дамацео;4;Катя;4;;;;;;;;;;;;;;;;
Ай;3;Лёша;3;Хайро;3;Хиди;3;;;;;;;;;;;;;;;;;;
Салливан;6;Жофандул;6;Лёша;6;Хиди;6;;;;;;;;;;;;;;;;;;
Пудж;5;Жофандул;1;Армагеддон;5;Настя;5;Редикулус;5;;;;;;;;;;;;;;;;
Прот;5;Эвилман;5;Гробастас;5;Додич;5;Ай;5;Странник;5;;;;;;;;;;;;;;
Александр;7;Квич;7;Салливан;7;Лёша;7;Андрюша;7;;;;;;;;;;;;;;;;
Пудж;4;Кац;4;Лёха;4;Сайрам;4;Прот;4;;;;;;;;;;;;;;;;
Пудж;3;Витя;2;Бейбарыс;1;Хиди;2;Федир;3;;;;;;;;;;;;;;;;
Ай;3;Лёша;3;Хайро;3;Хиди;3;;;;;;;;;;;;;;;;;;
Ай;4;Лёша;4;Хайро;4;Хиди;4;;;;;;;;;;;;;;;;;;
Кац;3;Федир;3;Дамацео;3;Путешественник;3;Слэш;3;;;;;;;;;;;;;;;;
Александр;4;Интеллектуал;4;Франтик;4;Жофандул;4;Хиди;4;Армагеддон;4;;;;;;;;;;;;;;
Прот;5;Гробастас;5;Додич;5;Ай;5;Странник;5;;;;;;;;;;;;;;;;
Пудж;2;Жофандул;2;Лёха;2;Настя;2;Хиди;2;;;;;;;;;;;;;;;;
Ай;4;Лёша;4;Элифас;4;Вергис;4;;;;;;;;;;;;;;;;;;
Пудж;2;Кац;1;Редикулус;2;Сайрам;2;Прот;4;;;;;;;;;;;;;;;;
Ай;2;Лёша;2;Элифас;2;Вергис;2;;;;;;;;;;;;;;;;;;
Салливан;5;Андрюша;5;Шируме;5;Квич;5;;;;;;;;;;;;;;;;;;
Александр;6;Интеллектуал;6;Франтик;6;Жофандул;6;Хиди;1;Армагеддон;6;;;;;;;;;;;;;;
Кац;4;Интеллектуал;4;Жофандул;4;;;;;;;;;;;;;;;;;;;;
Ай;4;Хайро;4;Элай;4;Лёша;4;;;;;;;;;;;;;;;;;;
Салливан;7;Додич;7;Гробастас;7;Андрюша;7;;;;;;;;;;;;;;;;;;
Прот;5;Странник;0;Драмеди;3;Лафелор;5;Кот;5;;;;;;;;;;;;;;;;
Пудж;2;Прот;2;Армагеддон;2;Настя;2;;;;;;;;;;;;;;;;;;
Пудж;2;Кац;2;Прот;2;Сайрам;2;Редикулус;2;;;;;;;;;;;;;;;;
Александр;5;Пучинюха;5;Додич;5;Франтик;5;Чебурекс;5;Ярик;5;;;;;;;;;;;;;;
Александр;4;Лёша;4;Жофандул;4;Дамацео;4;Хиди;4;Лафелор;4;;;;;;;;;;;;;;
Квич;5;Андрюша;10;Репка;5;Додич;5;Гробастас;5;Драмеди;5;Салливан;5;;;;;;;;;;;;
Снотти;5;Ярик;5;Кац;5;Андрюша;5;Странник;5;;;;;;;;;;;;;;;;
Александр;5;Вергис;5;Печинюха;5;Дамацео;4;Рикс;5;Катя;5;;;;;;;;;;;;;;
Пудж;2;Кац;2;Настя;2;Хиди;2;Редикулус;2;;;;;;;;;;;;;;;;
Александр;6;Лёша;6;Чебурекс;6;Прот;3;Рикс;6;Катя;6;Андрюша;6;;;;;;;;;;;;
Танкред;4;Элифас;4;Ярик;4;Печинюха;4;;;;;;;;;;;;;;;;;;
Прот;7;Странник;7;Путешественник;7;Хиди;7;Кот;7;;;;;;;;;;;;;;;;
Александр;6;Жофандул;6;Франтик;6;Лафелор;6;Катя;6;Андрюша;6;;;;;;;;;;;;;;
Кац;5;Прот;5;Лёша;5;Андрюша;5;Странник;5;Путешественник;5;;;;;;;;;;;;;;
Танкред;2;Ярик;2;Печинюха;2;Элифас;2;;;;;;;;;;;;;;;;;;
Александр;3;Вергис;3;Печинюха;3;Репка;3;Кот;3;Путешественник;3;;;;;;;;;;;;;;
Александр;3;Квич;3;Лёша;3;Шируме;3;Андрюша;3;;;;;;;;;;;;;;;;
Пудж;3;Прот;3;Армагеддон;6;Хиди;3;Сайрам;3;;;;;;;;;;;;;;;;
Салливан;5;Андрюша;5;Зимочка;5;Хиди;5;Путешественник;5;Дамацео;5;;;;;;;;;;;;;;
Прот;3;Кот;3;Федир;3;Костя;3;Путешественник;3;;;;;;;;;;;;;;;;
Ян;6;Катя;6;Кац;6;Лёша;6;Костя;6;Кот;6;;;;;;;;;;;;;;
Хайро;3;Дамацео;3;Редикулус;3;Элай;3;Шируме;3;;;;;;;;;;;;;;;;
Пудж;2;Настя;2;Вергис;5;Хиди;2;Жофандул;2;;;;;;;;;;;;;;;;
Салливан;7;Дамацео;6;Витя;3;Лафелор;7;;;;;;;;;;;;;;;;;;
Лёша;8;Зимочка;8;Ян;8;Беконович;8;Драмеди;1;;;;;;;;;;;;;;;;
Репка;5;Федир;5;Хиди;5;Лафелор;5;Катя;5;Андрюша;5;;;;;;;;;;;;;;
Прот;4;Кот;4;Хиди;4;Костя;4;Путешественник;4;;;;;;;;;;;;;;;;
Пудж;2;Армагеддон;4;Прот;2;Кац;2;;;;;;;;;;;;;;;;;;
Пудж;2;Редикулус;2;Сайрам;2;Жофандул;2;Федир;3;;;;;;;;;;;;;;;;
Ай;4;Печинюха;4;Элифас;4;Катя;4;;;;;;;;;;;;;;;;;;
Ай;4;Печинюха;4;Элифас;4;Катя;4;;;;;;;;;;;;;;;;;;
Ян;7;Лёша;7;Федир;7;Костя;7;Квич;7;Чебурекс;7;Дариус;7;;;;;;;;;;;;
Пудж;2;Редикулус;2;Кац;2;Вергис;5;;;;;;;;;;;;;;;;;;
Пудж;1;Настя;1;Жофандул;1;Хиди;1;;;;;;;;;;;;;;;;;;
Прот;5;Кот;5;Хиди;5;Кац;5;Зимочка;4;Салливан;1;;;;;;;;;;;;;;
Репка;5;Андрюша;5;Лафелор;5;Зимочка;5;ГроутВалмер;5;Сепиа;5;;;;;;;;;;;;;;
Вергис;4;Лёша;4;Квич;4;Зимочка;4;ГроутВалмер;4;Дебальжи;4;;;;;;;;;;;;;;
Пудж;4;Сайрам;4;Федир;9;Прот;4;Армагеддон;5;;;;;;;;;;;;;;;;
Ай;5;Печинюха;5;Элифас;5;Катя;5;;;;;;;;;;;;;;;;;;
Александр;6;Салливан;6;Странник;6;Квич;5;Катя;6;Андрюша;6;Путешественник;4;;;;;;;;;;;;
Ян;7;Лёша;7;Федир;7;Костя;7;Квич;7;Дариус;7;;;;;;;;;;;;;;
Пудж;1;Настя;1;Жофандул;0;Хиди;1;;;;;;;;;;;;;;;;;;
Хайро;3;Дамацео;3;Редикулус;3;Элай;3;Шируме;3;;;;;;;;;;;;;;;;
Репка;0;Андрюша;0;Лафелор;0;Зимочка;0;ГроутВалмер;0;Сепиа;0;;;;;;;;;;;;;;
Андрюша;5;Репка;5;Кот;5;Дебальжи;5;Лафелор;5;;;;;;;;;;;;;;;;
Сепиа;5;Андрюша;5;Хиди;5;Лёша;5;Зимочка;5;;;;;;;;;;;;;;;;
Пудж;2;Сайрам;2;Кац;2;Прот;2;Армагеддон;2;;;;;;;;;;;;;;;;
Пудж;3;Лёха;3;Федир;6;Вергис;6;Редикулус;3;;;;;;;;;;;;;;;;
Снотти;4;Хиди;4;Дамацео;4;Австралиум;4;Лёша;4;;;;;;;;;;;;;;;;
Хайро;4;Дамацео;4;Редикулус;4;Элай;4;Шируме;4;;;;;;;;;;;;;;;;
Пудж;3;Прот;3;Хиди;3;Вергис;3;Настя;3;;;;;;;;;;;;;;;;
Сепиа;5;Прот;5;ГроутВалмер;5;Виз;5;Абба;5;;;;;;;;;;;;;;;;
Пудж;2;Армагеддон;0;Федир;2;Редикулус;2;Сайрам;2;;;;;;;;;;;;;;;;
Катя;5;Печинюха;5;Граммулька;5;Дариус;5;Салливан;5;Ай;5;;;;;;;;;;;;;;
Александр;5;Салливан;5;Странник;5;Квич;5;Катя;5;Андрюша;5;;;;;;;;;;;;;;
Армагеддон;4;Граммулька;4;Абба;4;ГроутВалмер;4;Виз;4;;;;;;;;;;;;;;;;
Вергис;3;Квич;3;Лёша;3;Додич;3;ГроутВалмер;3;Зимочка;3;;;;;;;;;;;;;;
Сепиа;4;ГроутВалмер;4;Виз;4;Абба;4;;;;;;;;;;;;;;;;;;
Пудж;6;Андрюша;6;Франтик;6;Кот;6;Лёша;6;Шируме;6;Хайро;5;Путешественник;3;;;;;;;;;;
Прот;3;Кац;3;Хиди;3;;;;;;;;;;;;;;;;;;;;
Александр;8;Салливан;8;Странник;8;Квич;8;Катя;8;Андрюша;8;;;;;;;;;;;;;;
Ян;5;Костя;5;Дариус;5;ГроутВалмер;5;Граммулька;5;Федир;5;;;;;;;;;;;;;;
Сепиа;3;ГроутВалмер;3;Абба;3;Виз;3;;;;;;;;;;;;;;;;;;
Прот;1;Кац;1;Хиди;1;;;;;;;;;;;;;;;;;;;;
Снотти;5;Хиди;5;Дамацео;5;Австралиум;5;Лёша;5;;;;;;;;;;;;;;;;
Лёша;4;Дефлектор;4;ВестландВулф;4;ТимТим;4;Андрюша;0;;;;;;;;;;;;;;;;
Прот;3;Зимочка;3;Лафелор;3;Хиди;3;;;;;;;;;;;;;;;;;;
Ай;3;Элай;3;Кац;3;Хиди;3;;;;;;;;;;;;;;;;;;
Ай;4;Элай;4;Кац;4;Хиди;4;;;;;;;;;;;;;;;;;;
Салливан;5;Лёша;5;Андрюша;5;Костя;5;;;;;;;;;;;;;;;;;;
Пудж;5;Андрюша;5;Франтик;5;Кот;5;Лёша;5;Шируме;5;Хайро;3;Путешественник;2;;;;;;;;;;
Ян;6;Костя;6;Дариус;6;ГроутВалмер;6;Граммулька;6;Федир;6;;;;;;;;;;;;;;
Хайро;4;Дамацео;4;Редикулус;4;Элай;4;Шируме;4;;;;;;;;;;;;;;;;
Салливан;4;Мышьяк;4;Виз;4;Прот;4;;;;;;;;;;;;;;;;;;
Андрюша;6;Салливан;6;Граммулька;6;Костя;6;Валенте;6;Катя;6;;;;;;;;;;;;;;
Пудж;2;Вергис;2;Лёха;2;Настя;2;;;;;;;;;;;;;;;;;;
Пудж;3;Прот;3;Редикулус;3;Федир;3;Сайрам;3;;;;;;;;;;;;;;;;
Ай;5;Печинюха;5;Элай;5;Граммулька;5;Чебурекс;5;;;;;;;;;;;;;;;;
Прот;5;Андрюша;5;Квич;5;Странник;5;Кот;5;Лёша;5;;;;;;;;;;;;;;
Салливан;4;Александр;0;Виз;1;Шируме;4;;;;;;;;;;;;;;;;;;
Прот;3;Ганрю;3;Граммулька;3;Зимочка;3;Хиди;3;;;;;;;;;;;;;;;;
Ай;5;Прот;5;Граммулька;5;Печинюха;5;Кац;5;Элифас;5;;;;;;;;;;;;;;
Ян;5;Костя;5;Дариус;5;Федир;5;Дамацео;5;Вергис;5;;;;;;;;;;;;;;
Нулевой;4;Граммулька;4;Шпишк;4;Тян;4;Зимочка;4;;;;;;;;;;;;;;;;
Прот;4;Ай;4;Граммулька;4;Зимочка;4;Тян;4;;;;;;;;;;;;;;;;
Пудж;3;Прот;3;Лёха;3;Настя;3;Жофандул;3;;;;;;;;;;;;;;;;
Пудж;3;Кац;3;Федир;3;Вергис;3;Редикулус;3;;;;;;;;;;;;;;;;
Прот;1;Хиди;1;Граммулька;1;Ганрю;1;Зимочка;1;;;;;;;;;;;;;;;;
Прот;3;Андрюша;3;Квич;3;Странник;3;Кот;3;Франтик;3;;;;;;;;;;;;;;
Снотти;6;Тян;6;Вергис;6;Виз;6;Ай;6;;;;;;;;;;;;;;;;
Ай;4;Прот;4;Граммулька;4;Печинюха;4;Кац;4;Элифас;4;;;;;;;;;;;;;;
Ян;4;Костя;4;Дариус;4;Дамацео;4;Вергис;4;Хиди;3;;;;;;;;;;;;;;
Кац;5;Андрюша;5;ГроутВалмер;5;Дамацео;5;Зимочка;5;;;;;;;;;;;;;;;;
Прот;7;Граммулька;7;Салливан;7;Тян;7;ВестландВулф;7;ТимТим;7;;;;;;;;;;;;;;
Пудж;3;Прот;3;Кац;3;Настя;3;Хиди;3;;;;;;;;;;;;;;;;
Пудж;2;Вергис;2;Лёха;2;Редикулус;2;;;;;;;;;;;;;;;;;;
Александр;7;Хиди;7;Виз;7;Тян;7;Дамацео;7;Катя;7;;;;;;;;;;;;;;
Ай;2;Прот;2;Граммулька;2;Печинюха;2;Кац;2;Элифас;2;;;;;;;;;;;;;;
Прот;3;Андрюша;3;Странник;3;Квич;3;Кот;3;Франтик;0;;;;;;;;;;;;;;
Репка;4;Костя;4;Хиди;4;Андрюша;4;Прот;4;Зимочка;4;;;;;;;;;;;;;;
Александр;5;Костя;5;Виз;5;Тян;5;Сакура;5;Ярик;4;Зимочка;5;;;;;;;;;;;;
Кац;3;Зимочка;3;;;;;;;;;;;;;;;;;;;;;;
Ай;4;Зимочка;4;Тян;4;Чебурекс;4;Хиди;4;Сакура;4;Виз;4;;;;;;;;;;;;
Эрго;0;Костя;0;Андрюша;0;Хиди;0;;;;;;;;;;;;;;;;;;
Эрго;11;Костя;11;Андрюша;11;Хиди;11;;;;;;;;;;;;;;;;;;
Александр;4;Драгон;4;Вергис;4;Чебурекс;4;Ярик;4;Пудж;4;;;;;;;;;;;;;;
Александр;4;Костя;4;Виз;1;Тян;4;Сакура;4;Ярик;4;Зимочка;4;;;;;;;;;;;;
Александр;5;Салливан;5;Шируме;5;Костя;5;Ярик;5;Квич;5;Катя;2;;;;;;;;;;;;
Прот;5;Кац;5;Хуманов;5;Пудж;5;Ай;5;;;;;;;;;;;;;;;;
Александр;2;Вергис;2;Ярик;2;Пудж;2;Драгон;2;Чебурекс;2;;;;;;;;;;;;;;
Пудж;2;Вергис;2;Прот;2;Настя;2;;;;;;;;;;;;;;;;;;
Пудж;3;Кац;3;Лёха;3;Редикулус;3;Армагеддон;3;;;;;;;;;;;;;;;;
Эрго;7;Тян;7;Прот;7;Виз;7;Андрюша;7;;;;;;;;;;;;;;;;
Прот;2;Андрюша;2;Странник;1;Франтик;1;Квич;1;Кот;1;;;;;;;;;;;;;;
Ай;4;Зимочка;4;Элай;4;Элифас;4;;;;;;;;;;;;;;;;;;
Австралиум;6;Ярик;6;Катя;6;Сакура;6;Каифас;6;Тян;6;;;;;;;;;;;;;;
Прот;1;Андрюша;1;Квич;1;Странник;1;Кот;1;;;;;;;;;;;;;;;;
Прот;5;БигКуки;5;Костя;5;Виз;5;Зимочка;5;Мурк;5;;;;;;;;;;;;;;
Салливан;4;Андрюша;4;Кот;4;Сакура;4;;;;;;;;;;;;;;;;;;
Прот;6;Мурк;6;Виз;6;Г;6;Андрюша;6;Кот;6;;;;;;;;;;;;;;
Хайро;1;Дамацео;1;Элай;1;Шируме;1;;;;;;;;;;;;;;;;;;
Австралиум;4;Ярик;4;Катя;4;Сакура;4;Каифас;4;Тян;4;;;;;;;;;;;;;;
Ярик;4;Каифас;4;Тян;4;Сакура;4;Элифас;4;Андрюша;4;;;;;;;;;;;;;;
Пудж;2;Вергис;2;Лёха;2;Настя;2;;;;;;;;;;;;;;;;;;
Пудж;3;Кац;3;Прот;3;Редикулус;3;Федир;3;Сайрам;2;;;;;;;;;;;;;;
Прот;5;Лёша;5;Австралиум;5;Настя;5;Слипи;5;Г;5;;;;;;;;;;;;;;
Кац;2;Андрюша;2;Дамацео;2;;;;;;;;;;;;;;;;;;;;
Ян;7;Костя;7;Тян;7;Сакура;7;Федир;7;Дариус;7;;;;;;;;;;;;;;
Прот;7;Слипи;7;Кот;7;Граммулька;7;Фрешер;7;Лафелор;7;;;;;;;;;;;;;;
Прот;2;Путешественник;2;Салливан;4;Хиди;2;Чебурекс;2;;;;;;;;;;;;;;;;
Прот;6;Ярик;6;Тян;6;Сакура;6;Андрюша;6;;;;;;;;;;;;;;;;
Прот;2;Андрюша;2;Квич;2;Странник;2;Кот;2;;;;;;;;;;;;;;;;
Лёша;4;Граммулька;4;Тян;4;Зимочка;4;Настя;4;;;;;;;;;;;;;;;;
Репка;3;Дамацео;3;Тян;3;Андрюша;3;Ярик;3;;;;;;;;;;;;;;;;
Салливан;8;Дамацео;8;Шируме;8;Редикулус;8;;;;;;;;;;;;;;;;;;
Ай;5;БигКуки;5;Костя;5;Лёша;5;;;;;;;;;;;;;;;;;;
